,Timestamp,CPU %,Memory %
1183,124940,36.0,86
1184,124990,46.0,86
1185,125030,49.0,88
1186,125200,56.0,88
1187,125250,46.0,88
1188,125270,38.0,87
1189,125450,47.0,85
1190,125700,39.0,87
1191,125750,36.0,86
1192,126000,40.0,86
1193,126010,50.0,86
1194,126120,45.0,87
1195,126270,40.0,87
1196,126310,47.0,88
1197,126330,44.0,88
1198,126350,40.0,88
1199,126430,57.0,89
1200,126630,58.0,89
1201,126730,59.0,91
1202,126890,54.0,92
1203,126900,54.0,92
1204,126950,60.0,90
1205,127050,63.0,88
1206,127060,63.0,89
1207,127080,61.0,87
1208,127110,58.0,87
1209,127240,57.0,89
1210,127260,58.0,89
1211,127280,58.0,89
1212,127390,60.0,89
1213,127630,61.0,91
1214,127710,53.0,89
1215,127760,55.0,89
1216,127940,57.0,88
1217,128010,40.0,88
1218,128050,45.0,88
1219,128060,43.0,88
1220,128390,61.0,92
1221,128750,66.0,91
1222,128830,52.0,91
1223,128870,46.0,91
1224,129120,47.0,90
1225,129150,46.0,90
1226,129180,46.0,91
1227,129200,36.0,90
1228,129210,36.0,90
1229,129280,60.0,89
1230,129370,57.0,90
1231,129380,59.0,89
1232,129470,57.0,90
1233,129590,47.0,91
1234,129610,52.0,90
1235,129820,45.0,91
1236,129840,48.0,93
1237,129850,48.0,92
1238,129950,39.0,91
1239,130120,47.0,93
1240,130200,42.0,93
1241,130350,39.0,92
